"Startup Name","Industry","Funding Rounds","Investment Amount (USD)","Valuation (USD)","Number of Investors","Country","Year Founded","Growth Rate (%)"
"Startup_4643","Biotech","9","4889301818.78","16310238425.433","30","Germany","2018","7.47"
"Startup_4644","E-commerce","6","2729742845.59","9830155993.7255","32","France","2018","102.87"
"Startup_4645","EdTech","4","1120630090.27","3714666776.9044","30","Canada","2021","84.82"
"Startup_4646","Biotech","3","3765991080.64","12070072316.605","14","Germany","2014","90.29"
"Startup_4647","HealthTech","5","3537356584.37","9996216817.6621","22","Brazil","2018","113.5"
"Startup_4648","EdTech","8","218643188.58","932069698.95366","39","Australia","2011","130.92"
"Startup_4649","SaaS","1","4579349991.17","12458001821.608","44","Germany","2008","39.82"
"Startup_4650","Fintech","4","1659033427.71","4627259648.1926","18","USA","2006","114.36"
"Startup_4651","Blockchain","1","3187222783.7","12122191837.794","17","India","2016","141.54"
"Startup_4652","Biotech","3","3407114622.83","6626967822.7381","29","UK","2023","37.32"
"Startup_4653","Fintech","8","2214915202.4","4212764000.0223","27","UK","2015","155.01"
"Startup_4654","E-commerce","5","3355737048.11","11477301932.423","14","Germany","2021","92.03"
"Startup_4655","E-commerce","4","2341745461.3","11480970980.851","11","Singapore","2002","106.18"
"Startup_4656","AI","4","2054244681.66","7654717864.7885","11","Germany","2013","92.65"
"Startup_4657","Fintech","4","2534637150.33","4668846362.2403","29","India","2004","83.99"
"Startup_4658","Biotech","5","3015700988","5614384275.4264","11","USA","2012","11.74"
"Startup_4659","HealthTech","8","2220331215.69","9653418466.1452","11","India","2020","140.35"
"Startup_4660","EdTech","1","2584289430.43","12680087326.517","41","Brazil","2010","156.19"
"Startup_4661","EdTech","6","4752544516.85","19597244392.547","36","USA","2012","21.27"
"Startup_4662","AI","3","3981097679.75","14341752219.761","42","Australia","2019","146.04"
"Startup_4663","Blockchain","10","2397788827.28","5407089684.166","33","France","2020","125.09"
"Startup_4664","Fintech","7","3900198467.02","18433447159.861","23","Germany","2020","184.93"
"Startup_4665","HealthTech","7","2968450248.58","6383018958.5478","7","France","2014","74.66"
"Startup_4666","E-commerce","6","640704219.85","1274912738.2771","26","France","2019","24.55"
"Startup_4667","Blockchain","4","2659482368.85","7625105494.1606","28","UK","2006","50.67"
"Startup_4668","EdTech","4","2336976673","3990133464.6008","5","Germany","2014","178.48"
"Startup_4669","E-commerce","1","2206973407.24","4710964930.5533","30","France","2006","174.9"
"Startup_4670","EdTech","10","1008541392.54","4004642050.7376","20","UK","2004","99.08"
"Startup_4671","Blockchain","6","1272719338.26","4381897065.8003","31","Germany","2016","148.19"
"Startup_4672","AI","5","3613248292.08","12538267160.989","22","Canada","2011","34.75"
"Startup_4673","Blockchain","5","1017825533.8","5013615865.5313","6","USA","2008","151.18"
"Startup_4674","Biotech","9","2261217179.47","4399820495.4241","34","Canada","2023","178.03"
"Startup_4675","E-commerce","1","3123009200.08","9905378387.5667","1","Australia","2014","24.34"
"Startup_4676","EdTech","2","3683381540.95","15441042225.931","6","Canada","2017","75.61"
"Startup_4677","SaaS","4","3152656044.71","11398651191.188","36","Brazil","2005","182.67"
"Startup_4678","Blockchain","1","2031872289.14","8960134426.6732","44","Germany","2007","187.47"
"Startup_4679","Blockchain","6","664895021.42","1114169991.8574","39","China","2006","95.94"
"Startup_4680","Biotech","2","3629881625.43","13146141095.435","3","Singapore","2023","46.19"
"Startup_4681","HealthTech","5","3967999546.25","11957300099.958","7","USA","2001","185.16"
"Startup_4682","AI","2","3310702827.77","9072996946.938","27","UK","2016","177.57"
"Startup_4683","Fintech","5","4543618089.01","19378061284.749","22","China","2017","23.9"
"Startup_4684","HealthTech","4","357313541.29","1769010898.9613","31","India","2022","70.33"
"Startup_4685","E-commerce","5","616213198.61","1135631646.1386","47","France","2011","36.66"
"Startup_4686","AI","1","3924514313.73","13027420721.896","10","India","2016","63.69"
"Startup_4687","E-commerce","7","1124662924.73","4312657637.9621","11","Canada","2010","93.32"
"Startup_4688","Biotech","8","1705427422.06","4612437567.1083","45","Australia","2018","99.25"
"Startup_4689","AI","3","3099565039.71","6006419619.2108","37","USA","2001","14.73"
"Startup_4690","HealthTech","3","2407429647","9704247036.0449","45","Australia","2001","89.14"
"Startup_4691","EdTech","3","3419631628.01","16433973413.379","7","USA","2003","8.2"
"Startup_4692","HealthTech","7","1299083841.54","2036576856.0665","15","India","2000","119.73"
"Startup_4693","EdTech","3","1610513141","6801066585.607","47","Australia","2022","196.31"
"Startup_4694","HealthTech","6","3825999612.79","17313561103.129","38","Singapore","2012","113.33"
"Startup_4695","EdTech","6","2399720064.67","9350296490.5961","23","China","2021","113.33"
"Startup_4696","Fintech","9","185597556.35","291790225.86483","41","Brazil","2012","103.3"
"Startup_4697","Fintech","5","155842603.68","368965020.18264","41","India","2015","109.8"
"Startup_4698","Blockchain","7","3040726922.67","14360500685.728","4","UK","2016","135.35"
"Startup_4699","HealthTech","8","1198805770.94","4274360321.7656","20","India","2015","30.24"
"Startup_4700","E-commerce","7","341897974.97","1462685225.9376","4","Brazil","2017","166.97"
"Startup_4701","Blockchain","6","3987972789.85","15672911837.86","45","Germany","2007","185.28"
"Startup_4702","EdTech","3","2781658310.9","6138984962.3742","41","Brazil","2022","137.86"
"Startup_4703","SaaS","1","2648044758.86","9492050760.5972","45","UK","2023","165.9"
"Startup_4704","E-commerce","8","835061356.99","2382408701.1653","45","Singapore","2021","22.37"
"Startup_4705","Fintech","6","4443599501.03","20709427699.049","7","China","2022","173.68"
"Startup_4706","EdTech","6","950694656.64","4326876513.4933","46","Canada","2009","42.28"
"Startup_4707","AI","7","4950574602.23","8088380178.0685","5","India","2003","82.58"
"Startup_4708","Blockchain","7","3915259813.36","14133305781.926","21","China","2012","163.27"
"Startup_4709","HealthTech","5","1626418116.99","3584861386.9935","3","Canada","2002","146.32"
"Startup_4710","Fintech","4","1793876961.95","5931006413.7824","25","Germany","2004","177.21"
"Startup_4711","SaaS","9","1760405141.36","2688984499.5932","49","Canada","2017","162.11"
"Startup_4712","AI","1","4734331913.14","21774036199.797","31","Australia","2001","15.49"
"Startup_4713","Fintech","8","4792359737.41","21678058731.283","32","Brazil","2004","179.74"
"Startup_4714","SaaS","7","2833538367.92","4606857644.6061","37","Canada","2015","92.39"
"Startup_4715","E-commerce","7","519603362.53","1305812997.7987","41","India","2010","162.97"
"Startup_4716","EdTech","9","2603669841.82","7676837985.9874","35","France","2014","32.43"
"Startup_4717","AI","9","2313574339.54","10523485733.794","8","Germany","2016","177.34"
"Startup_4718","Biotech","2","2036060699.56","6004022321.7956","5","France","2019","154.44"
"Startup_4719","E-commerce","4","1617471000.45","4689268060.1802","18","USA","2000","123.53"
"Startup_4720","HealthTech","2","1759392312.97","8691768883.0644","35","Australia","2006","136.76"
"Startup_4721","HealthTech","5","2895745242.24","4605828370.6766","26","Singapore","2003","20.93"
"Startup_4722","HealthTech","2","3862155824.2","10495127191.824","39","Brazil","2003","60.98"
"Startup_4723","Blockchain","1","3895003499.86","7868173594.1881","1","Brazil","2012","60.79"
"Startup_4724","EdTech","5","820927574.17","3949523611.6517","45","Brazil","2013","178.06"
"Startup_4725","Blockchain","6","4347306266.59","20796651880.47","12","Singapore","2000","177.75"
"Startup_4726","AI","5","1330737177.08","3505588577.1527","6","USA","2023","122.01"
"Startup_4727","AI","7","3238545594.05","8289845377.9517","16","Germany","2011","123.97"
"Startup_4728","Fintech","3","4001494900.06","15959194468.617","34","Singapore","2023","103.5"
"Startup_4729","E-commerce","5","3942308577.72","19630332296.869","26","China","2019","72.87"
"Startup_4730","Blockchain","9","2549341489.49","11841603258.03","9","China","2014","189.4"
"Startup_4731","Biotech","10","1719556545.85","6560337154.6502","19","Canada","2019","64.54"
"Startup_4732","SaaS","2","4074062199.07","15057772173.933","18","Germany","2001","167.68"
"Startup_4733","Fintech","2","2344127070.81","6889135295.2984","5","UK","2000","135.84"
"Startup_4734","EdTech","8","2219359557.98","4863780243.6246","32","China","2022","191.31"
"Startup_4735","E-commerce","10","3348721296.73","13498567596.191","3","UK","2009","28.94"
"Startup_4736","Fintech","3","3957559857.65","13032664266.229","37","Canada","2008","40.08"
"Startup_4737","Blockchain","7","3270446646.7","15824075808.791","27","India","2015","107.89"
"Startup_4738","Biotech","10","451250947.57","1938973162.9769","10","China","2002","100.36"
"Startup_4739","E-commerce","1","3371334282.63","12067160443.649","30","Canada","2018","174.04"
"Startup_4740","SaaS","6","1059877637.74","2546222022.3297","27","UK","2001","84.67"
"Startup_4741","Fintech","9","3192452402.36","10958409018.692","19","UK","2007","86.6"
"Startup_4742","E-commerce","7","4051782763.91","13159169142.967","45","USA","2004","185.82"
"Startup_4743","Fintech","4","2128406687.42","9519671305.5024","13","Brazil","2012","161.19"
"Startup_4744","E-commerce","2","2389222434.02","6014691549.2049","7","UK","2012","23.36"
"Startup_4745","Fintech","8","1000751643.84","3720439311.5539","8","Brazil","2018","129.12"
"Startup_4746","Biotech","1","4822004213","10759882434.478","19","China","2013","128.02"
"Startup_4747","EdTech","3","1464146862.09","2415107067.0689","44","Australia","2013","199.58"
"Startup_4748","HealthTech","2","3296885203.87","8972171719.104","34","Singapore","2012","11.61"
"Startup_4749","Fintech","6","3427103862.72","6618439186.0628","33","Canada","2001","188.52"
"Startup_4750","EdTech","2","394712159.02","1773074693.2869","30","France","2008","186.55"
"Startup_4751","HealthTech","3","4860752015.48","22828447598.332","13","Brazil","2018","94.64"
"Startup_4752","SaaS","3","4901005963.15","18975140573.484","18","India","2002","92.64"
"Startup_4753","E-commerce","8","1254775605.67","3239553194.0435","21","Brazil","2020","51.02"
"Startup_4754","E-commerce","2","2388086205.83","10848666397.465","47","Singapore","2022","180.28"
"Startup_4755","Fintech","9","713250952.5","1663958017.958","31","Canada","2009","119.76"
"Startup_4756","Fintech","8","1168464015.61","4003599510.2719","11","China","2019","179.59"
"Startup_4757","Biotech","1","1543745861.55","6857313841.7232","29","France","2018","10.12"
"Startup_4758","EdTech","1","3380083039.46","16877939751.402","4","UK","2002","122.38"
"Startup_4759","Biotech","4","2075477256.02","9686579328.684","18","Singapore","2001","127.37"
"Startup_4760","E-commerce","10","1765264476.36","4785743322.2594","1","UK","2017","188.93"
"Startup_4761","Blockchain","9","1509369049.32","3215203894.0093","38","China","2022","72.1"
"Startup_4762","AI","7","3075663003.21","14010564299.141","26","Singapore","2013","146.48"
"Startup_4763","SaaS","10","2193830428.14","10132174731.835","19","Brazil","2001","94.83"
"Startup_4764","Blockchain","2","4754070573.05","11129240027.028","36","India","2023","54.24"
"Startup_4765","Fintech","7","1386838477.46","6928584889.5957","33","Singapore","2012","6.25"
"Startup_4766","HealthTech","10","4273184669.77","7852833306.9429","48","Singapore","2010","88.41"
"Startup_4767","Fintech","1","155150580.59","531420050.12463","15","China","2017","29.13"
"Startup_4768","HealthTech","4","4205437557.02","10462494753.433","24","India","2012","129.46"
"Startup_4769","HealthTech","8","1401981141.89","5717798599.9723","22","Australia","2005","170.86"
"Startup_4770","Biotech","8","2126639027.81","10493421878.31","5","Germany","2016","184.76"
"Startup_4771","Biotech","5","1400107643.38","6739072812.9389","2","UK","2019","32.31"
"Startup_4772","EdTech","1","1375215191.63","5203961305.9079","16","Australia","2020","14.29"
"Startup_4773","EdTech","9","2972615025.7","4839664440.4776","21","Germany","2013","10.69"
"Startup_4774","HealthTech","6","4747452924.4","21108769284.425","5","France","2006","61.62"
"Startup_4775","SaaS","10","594257763.12","2769861447.891","34","China","2023","51.3"
"Startup_4776","E-commerce","4","3975097291.77","9150654095.3489","35","China","2005","191.61"
"Startup_4777","Fintech","10","1541490764.96","4142840925.772","5","Canada","2010","94.81"
"Startup_4778","EdTech","10","577845521.45","2519063051.5408","43","France","2004","116.17"
"Startup_4779","E-commerce","7","3539720647.62","7441999251.5447","12","France","2020","53.21"
"Startup_4780","Blockchain","5","4918708765.84","19619584888.811","42","UK","2001","63.68"
"Startup_4781","Biotech","9","456470645.42","1833533493.837","47","France","2023","91.27"
"Startup_4782","Blockchain","10","1036152764.44","2502888809.3681","1","India","2009","177.46"
"Startup_4783","E-commerce","5","2773683428.56","6870372615.6565","26","Singapore","2006","118.92"
"Startup_4784","HealthTech","1","2106665421.8","7387037915.3406","23","USA","2000","165.26"
"Startup_4785","Biotech","4","1887029841.06","8724250829.2671","18","Singapore","2013","158.87"
"Startup_4786","HealthTech","2","4033711307.82","14792082731.447","22","France","2019","35.9"
"Startup_4787","Biotech","4","2146464795.63","9632138511.691","47","UK","2012","109.61"
"Startup_4788","EdTech","4","4425871855.08","9379902662.5933","26","India","2004","88.14"
"Startup_4789","AI","4","4572285668.27","21659919915.464","38","Brazil","2009","76.85"
"Startup_4790","EdTech","3","3474903582.67","13204464655.965","31","Brazil","2008","196.62"
"Startup_4791","Fintech","1","896054268.54","2323533132.1836","44","India","2019","158.55"
"Startup_4792","AI","7","1932802874.72","6063712778.7524","10","USA","2005","120.56"
"Startup_4793","E-commerce","4","842426368.84","2215289486.3318","11","Australia","2004","191.53"
"Startup_4794","Biotech","8","2495854801.32","5851899158.538","17","China","2008","173.5"
"Startup_4795","E-commerce","2","290698268.44","929059411.16474","43","Singapore","2014","55.18"
"Startup_4796","E-commerce","10","3715545271","18478358513.294","5","France","2023","13"
"Startup_4797","HealthTech","10","3580862284.77","5652328151.1524","46","Germany","2010","177.87"
"Startup_4798","Biotech","3","2907398402.4","6970451510.6103","30","USA","2008","151.4"
"Startup_4799","SaaS","10","2519184601.32","4199810893.4087","24","China","2018","59.85"
"Startup_4800","Fintech","2","1858443622.89","4303025131.75","45","Canada","2018","114.56"
"Startup_4801","Blockchain","7","4203408654.35","19278805138.837","20","France","2016","198.55"
"Startup_4802","AI","8","3071511832.22","11241991671.859","30","Germany","2008","96.04"
"Startup_4803","Biotech","4","3409853066.47","7842853228.5167","30","Australia","2004","196.26"
"Startup_4804","E-commerce","10","3845504393.02","11098115416.397","6","France","2021","28.49"
"Startup_4805","HealthTech","3","3472717214.23","8314526360.266","40","USA","2012","166.68"
"Startup_4806","SaaS","7","1168093337.66","2900020683.0469","11","Germany","2018","47.4"
"Startup_4807","SaaS","10","4074246628.86","19780658975.584","9","China","2004","67.45"
